record_id,month,day,year,plot_id,species_id,sex,hindfoot_length,weight,genus,species,taxa,plot_type,Date,Name
29092,1,17,1999,3,PB,M,26,29,Chaetodipus,baileyi,Rodent,Long-term Krat Exclosure,1999-01-17,Chaetodipus baileyi
29093,1,17,1999,3,RM,M,15,13,Reithrodontomys,megalotis,Rodent,Long-term Krat Exclosure,1999-01-17,Reithrodontomys megalotis
29094,1,17,1999,3,OT,M,19,27,Onychomys,torridus,Rodent,Long-term Krat Exclosure,1999-01-17,Onychomys torridus
29095,1,17,1999,3,PB,F,26,29,Chaetodipus,baileyi,Rodent,Long-term Krat Exclosure,1999-01-17,Chaetodipus baileyi
29096,1,17,1999,3,PB,M,26,43,Chaetodipus,baileyi,Rodent,Long-term Krat Exclosure,1999-01-17,Chaetodipus baileyi
29097,1,17,1999,3,PB,F,26,35,Chaetodipus,baileyi,Rodent,Long-term Krat Exclosure,1999-01-17,Chaetodipus baileyi
29098,1,17,1999,4,DM,F,36,45,Dipodomys,merriami,Rodent,Control,1999-01-17,Dipodomys merriami
29099,1,17,1999,4,DM,M,36,50,Dipodomys,merriami,Rodent,Control,1999-01-17,Dipodomys merriami
29100,1,17,1999,4,DM,M,35,37,Dipodomys,merriami,Rodent,Control,1999-01-17,Dipodomys merriami
29101,1,17,1999,4,DM,F,36,42,Dipodomys,merriami,Rodent,Control,1999-01-17,Dipodomys merriami
29102,1,17,1999,4,DM,M,37,45,Dipodomys,merriami,Rodent,Control,1999-01-17,Dipodomys merriami
29103,1,17,1999,4,OT,M,20,22,Onychomys,torridus,Rodent,Control,1999-01-17,Onychomys torridus
29104,1,17,1999,4,DM,M,35,40,Dipodomys,merriami,Rodent,Control,1999-01-17,Dipodomys merriami
29105,1,17,1999,4,DM,F,35,41,Dipodomys,merriami,Rodent,Control,1999-01-17,Dipodomys merriami
29106,1,17,1999,4,DM,F,36,43,Dipodomys,merriami,Rodent,Control,1999-01-17,Dipodomys merriami
29107,1,17,1999,4,DM,M,36,48,Dipodomys,merriami,Rodent,Control,1999-01-17,Dipodomys merriami
29108,1,17,1999,4,OT,F,20,21,Onychomys,torridus,Rodent,Control,1999-01-17,Onychomys torridus
29109,1,17,1999,6,OT,F,20,33,Onychomys,torridus,Rodent,Short-term Krat Exclosure,1999-01-17,Onychomys torridus
29110,1,17,1999,6,PB,M,26,45,Chaetodipus,baileyi,Rodent,Short-term Krat Exclosure,1999-01-17,Chaetodipus baileyi
29111,1,17,1999,6,OT,M,20,29,Onychomys,torridus,Rodent,Short-term Krat Exclosure,1999-01-17,Onychomys torridus
29112,1,17,1999,6,PM,M,21,21,Peromyscus,maniculatus,Rodent,Short-term Krat Exclosure,1999-01-17,Peromyscus maniculatus
29113,1,17,1999,6,OT,F,21,23,Onychomys,torridus,Rodent,Short-term Krat Exclosure,1999-01-17,Onychomys torridus
29114,1,17,1999,6,PM,M,20,26,Peromyscus,maniculatus,Rodent,Short-term Krat Exclosure,1999-01-17,Peromyscus maniculatus
29115,1,17,1999,11,DO,F,36,53,Dipodomys,ordii,Rodent,Control,1999-01-17,Dipodomys ordii
29116,1,17,1999,11,OT,M,20,25,Onychomys,torridus,Rodent,Control,1999-01-17,Onychomys torridus
29117,1,17,1999,11,DM,M,36,42,Dipodomys,merriami,Rodent,Control,1999-01-17,Dipodomys merriami
29118,1,17,1999,11,DM,F,35,41,Dipodomys,merriami,Rodent,Control,1999-01-17,Dipodomys merriami
29119,1,17,1999,11,OT,F,20,23,Onychomys,torridus,Rodent,Control,1999-01-17,Onychomys torridus
29120,1,17,1999,11,DM,M,36,43,Dipodomys,merriami,Rodent,Control,1999-01-17,Dipodomys merriami
29121,1,17,1999,11,DM,M,36,41,Dipodomys,merriami,Rodent,Control,1999-01-17,Dipodomys merriami
29122,1,17,1999,9,DM,M,37,45,Dipodomys,merriami,Rodent,Spectab exclosure,1999-01-17,Dipodomys merriami
29123,1,17,1999,9,DM,M,37,52,Dipodomys,merriami,Rodent,Spectab exclosure,1999-01-17,Dipodomys merriami
29124,1,17,1999,9,DM,M,35,41,Dipodomys,merriami,Rodent,Spectab exclosure,1999-01-17,Dipodomys merriami
29125,1,17,1999,9,DM,M,35,53,Dipodomys,merriami,Rodent,Spectab exclosure,1999-01-17,Dipodomys merriami
29126,1,17,1999,9,DO,F,37,54,Dipodomys,ordii,Rodent,Spectab exclosure,1999-01-17,Dipodomys ordii
29127,1,17,1999,9,DM,M,33,43,Dipodomys,merriami,Rodent,Spectab exclosure,1999-01-17,Dipodomys merriami
29128,1,17,1999,9,DO,F,37,60,Dipodomys,ordii,Rodent,Spectab exclosure,1999-01-17,Dipodomys ordii
29129,1,17,1999,9,DM,F,34,40,Dipodomys,merriami,Rodent,Spectab exclosure,1999-01-17,Dipodomys merriami
29130,1,17,1999,8,DM,M,37,40,Dipodomys,merriami,Rodent,Control,1999-01-17,Dipodomys merriami
29131,1,17,1999,8,DO,M,36,46,Dipodomys,ordii,Rodent,Control,1999-01-17,Dipodomys ordii
29132,1,17,1999,8,DM,F,36,43,Dipodomys,merriami,Rodent,Control,1999-01-17,Dipodomys merriami
29133,1,17,1999,8,DO,F,37,59,Dipodomys,ordii,Rodent,Control,1999-01-17,Dipodomys ordii
29134,1,17,1999,8,DM,M,35,40,Dipodomys,merriami,Rodent,Control,1999-01-17,Dipodomys merriami
29135,1,17,1999,8,PB,F,25,32,Chaetodipus,baileyi,Rodent,Control,1999-01-17,Chaetodipus baileyi
29136,1,17,1999,13,PB,F,27,33,Chaetodipus,baileyi,Rodent,Short-term Krat Exclosure,1999-01-17,Chaetodipus baileyi
29137,1,17,1999,13,OT,M,19,26,Onychomys,torridus,Rodent,Short-term Krat Exclosure,1999-01-17,Onychomys torridus
29138,1,17,1999,13,DM,F,37,49,Dipodomys,merriami,Rodent,Short-term Krat Exclosure,1999-01-17,Dipodomys merriami
29139,1,17,1999,13,DM,F,37,44,Dipodomys,merriami,Rodent,Short-term Krat Exclosure,1999-01-17,Dipodomys merriami
29140,1,17,1999,13,PB,F,26,30,Chaetodipus,baileyi,Rodent,Short-term Krat Exclosure,1999-01-17,Chaetodipus baileyi
29141,1,17,1999,13,PB,F,26,36,Chaetodipus,baileyi,Rodent,Short-term Krat Exclosure,1999-01-17,Chaetodipus baileyi
29142,1,17,1999,13,OT,F,20,27,Onychomys,torridus,Rodent,Short-term Krat Exclosure,1999-01-17,Onychomys torridus
29143,1,17,1999,13,DM,F,36,41,Dipodomys,merriami,Rodent,Short-term Krat Exclosure,1999-01-17,Dipodomys merriami
29144,1,17,1999,14,DM,F,35,44,Dipodomys,merriami,Rodent,Control,1999-01-17,Dipodomys merriami
29146,1,17,1999,15,RM,M,15,11,Reithrodontomys,megalotis,Rodent,Long-term Krat Exclosure,1999-01-17,Reithrodontomys megalotis
29147,1,17,1999,16,PM,F,20,31,Peromyscus,maniculatus,Rodent,Rodent Exclosure,1999-01-17,Peromyscus maniculatus
29148,1,17,1999,10,PM,M,20,23,Peromyscus,maniculatus,Rodent,Rodent Exclosure,1999-01-17,Peromyscus maniculatus
29149,1,17,1999,5,DM,M,38,58,Dipodomys,merriami,Rodent,Rodent Exclosure,1999-01-17,Dipodomys merriami
29150,1,17,1999,5,DM,F,34,49,Dipodomys,merriami,Rodent,Rodent Exclosure,1999-01-17,Dipodomys merriami
29151,1,17,1999,5,DM,F,35,48,Dipodomys,merriami,Rodent,Rodent Exclosure,1999-01-17,Dipodomys merriami
29152,1,17,1999,5,DM,M,36,40,Dipodomys,merriami,Rodent,Rodent Exclosure,1999-01-17,Dipodomys merriami
29153,1,17,1999,5,DM,M,37,46,Dipodomys,merriami,Rodent,Rodent Exclosure,1999-01-17,Dipodomys merriami
29154,1,17,1999,5,PE,F,20,24,Peromyscus,eremicus,Rodent,Rodent Exclosure,1999-01-17,Peromyscus eremicus
29156,2,20,1999,1,OT,M,19,25,Onychomys,torridus,Rodent,Spectab exclosure,1999-02-20,Onychomys torridus
29157,2,20,1999,1,DM,F,33,41,Dipodomys,merriami,Rodent,Spectab exclosure,1999-02-20,Dipodomys merriami
29158,2,20,1999,1,DM,F,37,38,Dipodomys,merriami,Rodent,Spectab exclosure,1999-02-20,Dipodomys merriami
29159,2,20,1999,1,DM,F,33,44,Dipodomys,merriami,Rodent,Spectab exclosure,1999-02-20,Dipodomys merriami
29160,2,20,1999,1,DM,M,36,47,Dipodomys,merriami,Rodent,Spectab exclosure,1999-02-20,Dipodomys merriami
29161,2,20,1999,1,DO,F,36,57,Dipodomys,ordii,Rodent,Spectab exclosure,1999-02-20,Dipodomys ordii
29162,2,20,1999,1,DO,F,33,54,Dipodomys,ordii,Rodent,Spectab exclosure,1999-02-20,Dipodomys ordii
29163,2,20,1999,1,DM,F,37,46,Dipodomys,merriami,Rodent,Spectab exclosure,1999-02-20,Dipodomys merriami
29164,2,20,1999,1,DO,F,36,65,Dipodomys,ordii,Rodent,Spectab exclosure,1999-02-20,Dipodomys ordii
29165,2,20,1999,1,DM,M,35,51,Dipodomys,merriami,Rodent,Spectab exclosure,1999-02-20,Dipodomys merriami
29166,2,20,1999,1,DO,M,34,57,Dipodomys,ordii,Rodent,Spectab exclosure,1999-02-20,Dipodomys ordii
29167,2,20,1999,2,DS,F,50,140,Dipodomys,spectabilis,Rodent,Control,1999-02-20,Dipodomys spectabilis
29168,2,20,1999,2,DM,M,37,50,Dipodomys,merriami,Rodent,Control,1999-02-20,Dipodomys merriami
29169,2,20,1999,2,DO,F,34,49,Dipodomys,ordii,Rodent,Control,1999-02-20,Dipodomys ordii
29170,2,20,1999,2,RM,M,18,13,Reithrodontomys,megalotis,Rodent,Control,1999-02-20,Reithrodontomys megalotis
29171,2,20,1999,2,PM,M,20,24,Peromyscus,maniculatus,Rodent,Control,1999-02-20,Peromyscus maniculatus
29172,2,20,1999,2,PM,F,20,24,Peromyscus,maniculatus,Rodent,Control,1999-02-20,Peromyscus maniculatus
29173,2,20,1999,12,NL,F,30,168,Neotoma,albigula,Rodent,Control,1999-02-20,Neotoma albigula
29174,2,20,1999,12,PM,M,20,17,Peromyscus,maniculatus,Rodent,Control,1999-02-20,Peromyscus maniculatus
29175,2,20,1999,12,DM,F,36,52,Dipodomys,merriami,Rodent,Control,1999-02-20,Dipodomys merriami
29176,2,20,1999,12,DM,M,37,47,Dipodomys,merriami,Rodent,Control,1999-02-20,Dipodomys merriami
29177,2,20,1999,12,OT,M,20,23,Onychomys,torridus,Rodent,Control,1999-02-20,Onychomys torridus
29178,2,20,1999,12,DM,F,35,45,Dipodomys,merriami,Rodent,Control,1999-02-20,Dipodomys merriami
29179,2,20,1999,12,DM,M,35,46,Dipodomys,merriami,Rodent,Control,1999-02-20,Dipodomys merriami
29180,2,20,1999,12,DO,M,34,62,Dipodomys,ordii,Rodent,Control,1999-02-20,Dipodomys ordii
29181,2,20,1999,12,DM,F,36,42,Dipodomys,merriami,Rodent,Control,1999-02-20,Dipodomys merriami
29182,2,20,1999,12,DM,M,37,53,Dipodomys,merriami,Rodent,Control,1999-02-20,Dipodomys merriami
29183,2,20,1999,12,DM,M,38,46,Dipodomys,merriami,Rodent,Control,1999-02-20,Dipodomys merriami
29184,2,20,1999,12,DM,M,36,42,Dipodomys,merriami,Rodent,Control,1999-02-20,Dipodomys merriami
29185,2,20,1999,12,PB,F,26,27,Chaetodipus,baileyi,Rodent,Control,1999-02-20,Chaetodipus baileyi
29186,2,20,1999,12,DM,F,35,41,Dipodomys,merriami,Rodent,Control,1999-02-20,Dipodomys merriami
29187,2,20,1999,19,PB,F,27,34,Chaetodipus,baileyi,Rodent,Long-term Krat Exclosure,1999-02-20,Chaetodipus baileyi
29188,2,20,1999,19,PB,F,25,27,Chaetodipus,baileyi,Rodent,Long-term Krat Exclosure,1999-02-20,Chaetodipus baileyi
29189,2,20,1999,19,OT,M,20,23,Onychomys,torridus,Rodent,Long-term Krat Exclosure,1999-02-20,Onychomys torridus
29190,2,20,1999,19,PB,F,26,29,Chaetodipus,baileyi,Rodent,Long-term Krat Exclosure,1999-02-20,Chaetodipus baileyi
29191,2,20,1999,19,PB,F,26,33,Chaetodipus,baileyi,Rodent,Long-term Krat Exclosure,1999-02-20,Chaetodipus baileyi
29192,2,20,1999,19,PB,F,25,31,Chaetodipus,baileyi,Rodent,Long-term Krat Exclosure,1999-02-20,Chaetodipus baileyi
29193,2,20,1999,19,DM,M,21,25,Dipodomys,merriami,Rodent,Long-term Krat Exclosure,1999-02-20,Dipodomys merriami
29194,2,20,1999,19,PB,F,26,32,Chaetodipus,baileyi,Rodent,Long-term Krat Exclosure,1999-02-20,Chaetodipus baileyi
29195,2,20,1999,19,PM,M,20,22,Peromyscus,maniculatus,Rodent,Long-term Krat Exclosure,1999-02-20,Peromyscus maniculatus
29196,2,20,1999,18,RM,M,18,10,Reithrodontomys,megalotis,Rodent,Short-term Krat Exclosure,1999-02-20,Reithrodontomys megalotis
29197,2,20,1999,18,RM,M,18,8,Reithrodontomys,megalotis,Rodent,Short-term Krat Exclosure,1999-02-20,Reithrodontomys megalotis
29198,2,20,1999,18,RM,F,17,11,Reithrodontomys,megalotis,Rodent,Short-term Krat Exclosure,1999-02-20,Reithrodontomys megalotis
29199,2,20,1999,18,PB,F,25,24,Chaetodipus,baileyi,Rodent,Short-term Krat Exclosure,1999-02-20,Chaetodipus baileyi
29200,2,20,1999,18,PB,F,25,33,Chaetodipus,baileyi,Rodent,Short-term Krat Exclosure,1999-02-20,Chaetodipus baileyi
29201,2,20,1999,18,RM,M,18,11,Reithrodontomys,megalotis,Rodent,Short-term Krat Exclosure,1999-02-20,Reithrodontomys megalotis
29202,2,20,1999,17,DM,M,37,47,Dipodomys,merriami,Rodent,Control,1999-02-20,Dipodomys merriami
29204,2,20,1999,17,DM,F,35,39,Dipodomys,merriami,Rodent,Control,1999-02-20,Dipodomys merriami
29205,2,20,1999,17,DM,F,34,41,Dipodomys,merriami,Rodent,Control,1999-02-20,Dipodomys merriami
29206,2,20,1999,17,DO,M,35,56,Dipodomys,ordii,Rodent,Control,1999-02-20,Dipodomys ordii
29207,2,20,1999,17,OT,M,20,27,Onychomys,torridus,Rodent,Control,1999-02-20,Onychomys torridus
29208,2,20,1999,17,DM,M,36,39,Dipodomys,merriami,Rodent,Control,1999-02-20,Dipodomys merriami
29209,2,20,1999,17,DM,F,36,47,Dipodomys,merriami,Rodent,Control,1999-02-20,Dipodomys merriami
29210,2,20,1999,17,OT,F,20,26,Onychomys,torridus,Rodent,Control,1999-02-20,Onychomys torridus
29211,2,20,1999,17,DM,M,38,44,Dipodomys,merriami,Rodent,Control,1999-02-20,Dipodomys merriami
29212,2,20,1999,20,RM,M,17,9,Reithrodontomys,megalotis,Rodent,Short-term Krat Exclosure,1999-02-20,Reithrodontomys megalotis
29213,2,20,1999,20,PM,F,20,25,Peromyscus,maniculatus,Rodent,Short-term Krat Exclosure,1999-02-20,Peromyscus maniculatus
29214,2,20,1999,20,RM,F,17,10,Reithrodontomys,megalotis,Rodent,Short-term Krat Exclosure,1999-02-20,Reithrodontomys megalotis
29215,2,20,1999,21,PB,F,26,33,Chaetodipus,baileyi,Rodent,Long-term Krat Exclosure,1999-02-20,Chaetodipus baileyi
29216,2,20,1999,21,PB,F,26,32,Chaetodipus,baileyi,Rodent,Long-term Krat Exclosure,1999-02-20,Chaetodipus baileyi
29217,2,20,1999,21,DM,M,34,45,Dipodomys,merriami,Rodent,Long-term Krat Exclosure,1999-02-20,Dipodomys merriami
29218,2,20,1999,21,PB,F,25,33,Chaetodipus,baileyi,Rodent,Long-term Krat Exclosure,1999-02-20,Chaetodipus baileyi
29219,2,20,1999,21,DM,M,36,50,Dipodomys,merriami,Rodent,Long-term Krat Exclosure,1999-02-20,Dipodomys merriami
29220,2,20,1999,21,PB,M,27,29,Chaetodipus,baileyi,Rodent,Long-term Krat Exclosure,1999-02-20,Chaetodipus baileyi
29221,2,20,1999,21,DM,M,36,47,Dipodomys,merriami,Rodent,Long-term Krat Exclosure,1999-02-20,Dipodomys merriami
29222,2,20,1999,22,PB,F,27,29,Chaetodipus,baileyi,Rodent,Control,1999-02-20,Chaetodipus baileyi
29223,2,20,1999,22,DM,F,34,46,Dipodomys,merriami,Rodent,Control,1999-02-20,Dipodomys merriami
29224,2,20,1999,22,PB,F,26,31,Chaetodipus,baileyi,Rodent,Control,1999-02-20,Chaetodipus baileyi
29225,2,20,1999,22,DM,F,36,45,Dipodomys,merriami,Rodent,Control,1999-02-20,Dipodomys merriami
29226,2,20,1999,22,DM,M,37,50,Dipodomys,merriami,Rodent,Control,1999-02-20,Dipodomys merriami
29227,2,20,1999,22,PB,M,26,35,Chaetodipus,baileyi,Rodent,Control,1999-02-20,Chaetodipus baileyi
29228,2,20,1999,22,DM,M,35,39,Dipodomys,merriami,Rodent,Control,1999-02-20,Dipodomys merriami
29229,2,20,1999,23,PM,F,19,22,Peromyscus,maniculatus,Rodent,Rodent Exclosure,1999-02-20,Peromyscus maniculatus
29230,2,20,1999,23,OT,M,19,24,Onychomys,torridus,Rodent,Rodent Exclosure,1999-02-20,Onychomys torridus
29231,2,20,1999,7,PB,M,26,28,Chaetodipus,baileyi,Rodent,Rodent Exclosure,1999-02-20,Chaetodipus baileyi
29232,2,21,1999,3,PB,F,26,30,Chaetodipus,baileyi,Rodent,Long-term Krat Exclosure,1999-02-21,Chaetodipus baileyi
29233,2,21,1999,3,PB,M,27,47,Chaetodipus,baileyi,Rodent,Long-term Krat Exclosure,1999-02-21,Chaetodipus baileyi
29234,2,21,1999,3,PB,M,26,28,Chaetodipus,baileyi,Rodent,Long-term Krat Exclosure,1999-02-21,Chaetodipus baileyi
29235,2,21,1999,3,OT,M,19,25,Onychomys,torridus,Rodent,Long-term Krat Exclosure,1999-02-21,Onychomys torridus
29236,2,21,1999,3,PB,F,26,34,Chaetodipus,baileyi,Rodent,Long-term Krat Exclosure,1999-02-21,Chaetodipus baileyi
29237,2,21,1999,3,OT,F,20,24,Onychomys,torridus,Rodent,Long-term Krat Exclosure,1999-02-21,Onychomys torridus
29238,2,21,1999,3,PB,M,26,44,Chaetodipus,baileyi,Rodent,Long-term Krat Exclosure,1999-02-21,Chaetodipus baileyi
29239,2,21,1999,3,DM,M,37,48,Dipodomys,merriami,Rodent,Long-term Krat Exclosure,1999-02-21,Dipodomys merriami
29240,2,21,1999,4,DM,M,35,50,Dipodomys,merriami,Rodent,Control,1999-02-21,Dipodomys merriami
29241,2,21,1999,4,OT,M,20,23,Onychomys,torridus,Rodent,Control,1999-02-21,Onychomys torridus
29242,2,21,1999,4,DM,F,35,39,Dipodomys,merriami,Rodent,Control,1999-02-21,Dipodomys merriami
29243,2,21,1999,4,DM,F,36,46,Dipodomys,merriami,Rodent,Control,1999-02-21,Dipodomys merriami
29244,2,21,1999,4,DM,M,37,45,Dipodomys,merriami,Rodent,Control,1999-02-21,Dipodomys merriami
29245,2,21,1999,4,DM,M,36,42,Dipodomys,merriami,Rodent,Control,1999-02-21,Dipodomys merriami
29246,2,21,1999,4,DM,M,35,45,Dipodomys,merriami,Rodent,Control,1999-02-21,Dipodomys merriami
29247,2,21,1999,4,DM,M,35,38,Dipodomys,merriami,Rodent,Control,1999-02-21,Dipodomys merriami
29248,2,21,1999,4,DM,M,39,49,Dipodomys,merriami,Rodent,Control,1999-02-21,Dipodomys merriami
29249,2,21,1999,4,DM,F,36,42,Dipodomys,merriami,Rodent,Control,1999-02-21,Dipodomys merriami
29250,2,21,1999,4,DM,F,35,42,Dipodomys,merriami,Rodent,Control,1999-02-21,Dipodomys merriami
29251,2,21,1999,6,PB,M,27,49,Chaetodipus,baileyi,Rodent,Short-term Krat Exclosure,1999-02-21,Chaetodipus baileyi
29252,2,21,1999,6,DM,F,37,46,Dipodomys,merriami,Rodent,Short-term Krat Exclosure,1999-02-21,Dipodomys merriami
29253,2,21,1999,6,OT,F,21,22,Onychomys,torridus,Rodent,Short-term Krat Exclosure,1999-02-21,Onychomys torridus
29254,2,21,1999,6,DM,M,33,33,Dipodomys,merriami,Rodent,Short-term Krat Exclosure,1999-02-21,Dipodomys merriami
29255,2,21,1999,6,OT,M,21,28,Onychomys,torridus,Rodent,Short-term Krat Exclosure,1999-02-21,Onychomys torridus
29256,2,21,1999,6,OT,F,21,29,Onychomys,torridus,Rodent,Short-term Krat Exclosure,1999-02-21,Onychomys torridus
29257,2,21,1999,6,PM,M,20,20,Peromyscus,maniculatus,Rodent,Short-term Krat Exclosure,1999-02-21,Peromyscus maniculatus
29258,2,21,1999,6,RM,M,17,10,Reithrodontomys,megalotis,Rodent,Short-term Krat Exclosure,1999-02-21,Reithrodontomys megalotis
29259,2,21,1999,11,DM,M,37,40,Dipodomys,merriami,Rodent,Control,1999-02-21,Dipodomys merriami
29260,2,21,1999,11,DM,F,34,47,Dipodomys,merriami,Rodent,Control,1999-02-21,Dipodomys merriami
29261,2,21,1999,11,DO,F,35,49,Dipodomys,ordii,Rodent,Control,1999-02-21,Dipodomys ordii
29262,2,21,1999,9,DM,M,37,48,Dipodomys,merriami,Rodent,Spectab exclosure,1999-02-21,Dipodomys merriami
29263,2,21,1999,9,DM,F,38,45,Dipodomys,merriami,Rodent,Spectab exclosure,1999-02-21,Dipodomys merriami
29264,2,21,1999,9,DM,M,36,42,Dipodomys,merriami,Rodent,Spectab exclosure,1999-02-21,Dipodomys merriami
29265,2,21,1999,9,DO,F,38,54,Dipodomys,ordii,Rodent,Spectab exclosure,1999-02-21,Dipodomys ordii
29266,2,21,1999,9,DM,F,35,47,Dipodomys,merriami,Rodent,Spectab exclosure,1999-02-21,Dipodomys merriami
29267,2,21,1999,9,DM,M,36,49,Dipodomys,merriami,Rodent,Spectab exclosure,1999-02-21,Dipodomys merriami
29268,2,21,1999,9,DM,M,38,53,Dipodomys,merriami,Rodent,Spectab exclosure,1999-02-21,Dipodomys merriami
29269,2,21,1999,8,DO,M,34,47,Dipodomys,ordii,Rodent,Control,1999-02-21,Dipodomys ordii
29270,2,21,1999,8,DM,M,36,42,Dipodomys,merriami,Rodent,Control,1999-02-21,Dipodomys merriami
29271,2,21,1999,8,OT,F,21,24,Onychomys,torridus,Rodent,Control,1999-02-21,Onychomys torridus
29272,2,21,1999,8,DM,F,35,40,Dipodomys,merriami,Rodent,Control,1999-02-21,Dipodomys merriami
29273,2,21,1999,8,DO,F,36,52,Dipodomys,ordii,Rodent,Control,1999-02-21,Dipodomys ordii
29274,2,21,1999,8,DM,F,35,51,Dipodomys,merriami,Rodent,Control,1999-02-21,Dipodomys merriami
29275,2,21,1999,8,DO,M,34,32,Dipodomys,ordii,Rodent,Control,1999-02-21,Dipodomys ordii
29276,2,21,1999,8,PB,F,25,25,Chaetodipus,baileyi,Rodent,Control,1999-02-21,Chaetodipus baileyi
29277,2,21,1999,8,PB,M,27,41,Chaetodipus,baileyi,Rodent,Control,1999-02-21,Chaetodipus baileyi
29278,2,21,1999,13,PB,F,26,35,Chaetodipus,baileyi,Rodent,Short-term Krat Exclosure,1999-02-21,Chaetodipus baileyi
29279,2,21,1999,13,PB,F,25,30,Chaetodipus,baileyi,Rodent,Short-term Krat Exclosure,1999-02-21,Chaetodipus baileyi
29280,2,21,1999,13,PB,F,26,33,Chaetodipus,baileyi,Rodent,Short-term Krat Exclosure,1999-02-21,Chaetodipus baileyi
29281,2,21,1999,13,DM,F,37,42,Dipodomys,merriami,Rodent,Short-term Krat Exclosure,1999-02-21,Dipodomys merriami
29282,2,21,1999,13,DM,M,36,54,Dipodomys,merriami,Rodent,Short-term Krat Exclosure,1999-02-21,Dipodomys merriami
29283,2,21,1999,13,OT,F,19,30,Onychomys,torridus,Rodent,Short-term Krat Exclosure,1999-02-21,Onychomys torridus
29284,2,21,1999,13,DM,M,36,49,Dipodomys,merriami,Rodent,Short-term Krat Exclosure,1999-02-21,Dipodomys merriami
29285,2,21,1999,13,DM,M,37,49,Dipodomys,merriami,Rodent,Short-term Krat Exclosure,1999-02-21,Dipodomys merriami
29286,2,21,1999,13,DM,F,37,44,Dipodomys,merriami,Rodent,Short-term Krat Exclosure,1999-02-21,Dipodomys merriami
29287,2,21,1999,13,DM,M,37,53,Dipodomys,merriami,Rodent,Short-term Krat Exclosure,1999-02-21,Dipodomys merriami
29288,2,21,1999,14,DM,F,37,46,Dipodomys,merriami,Rodent,Control,1999-02-21,Dipodomys merriami
29289,2,21,1999,14,OT,M,20,24,Onychomys,torridus,Rodent,Control,1999-02-21,Onychomys torridus
29290,2,21,1999,14,DM,F,36,48,Dipodomys,merriami,Rodent,Control,1999-02-21,Dipodomys merriami
29291,2,21,1999,5,DM,M,38,56,Dipodomys,merriami,Rodent,Rodent Exclosure,1999-02-21,Dipodomys merriami
29292,2,21,1999,5,PM,M,20,25,Peromyscus,maniculatus,Rodent,Rodent Exclosure,1999-02-21,Peromyscus maniculatus
29293,2,21,1999,5,DM,M,37,47,Dipodomys,merriami,Rodent,Rodent Exclosure,1999-02-21,Dipodomys merriami
29294,2,21,1999,5,PM,M,20,12,Peromyscus,maniculatus,Rodent,Rodent Exclosure,1999-02-21,Peromyscus maniculatus
29295,2,21,1999,5,PE,F,19,24,Peromyscus,eremicus,Rodent,Rodent Exclosure,1999-02-21,Peromyscus eremicus
29299,3,14,1999,1,DO,F,36,63,Dipodomys,ordii,Rodent,Spectab exclosure,1999-03-14,Dipodomys ordii
29300,3,14,1999,1,OT,F,20,28,Onychomys,torridus,Rodent,Spectab exclosure,1999-03-14,Onychomys torridus
29301,3,14,1999,1,PM,M,20,23,Peromyscus,maniculatus,Rodent,Spectab exclosure,1999-03-14,Peromyscus maniculatus
29302,3,14,1999,1,DM,F,36,46,Dipodomys,merriami,Rodent,Spectab exclosure,1999-03-14,Dipodomys merriami
29303,3,14,1999,1,OT,M,18,27,Onychomys,torridus,Rodent,Spectab exclosure,1999-03-14,Onychomys torridus
29304,3,14,1999,1,DM,F,35,43,Dipodomys,merriami,Rodent,Spectab exclosure,1999-03-14,Dipodomys merriami
29305,3,14,1999,1,DM,F,37,40,Dipodomys,merriami,Rodent,Spectab exclosure,1999-03-14,Dipodomys merriami
29306,3,14,1999,2,PM,M,21,22,Peromyscus,maniculatus,Rodent,Control,1999-03-14,Peromyscus maniculatus
29307,3,14,1999,2,RM,F,18,9,Reithrodontomys,megalotis,Rodent,Control,1999-03-14,Reithrodontomys megalotis
29308,3,14,1999,2,DM,M,36,51,Dipodomys,merriami,Rodent,Control,1999-03-14,Dipodomys merriami
29309,3,14,1999,2,PM,F,20,23,Peromyscus,maniculatus,Rodent,Control,1999-03-14,Peromyscus maniculatus
29310,3,14,1999,2,NL,F,32,153,Neotoma,albigula,Rodent,Control,1999-03-14,Neotoma albigula
29311,3,14,1999,2,DM,M,36,27,Dipodomys,merriami,Rodent,Control,1999-03-14,Dipodomys merriami
29312,3,14,1999,2,DO,F,34,52,Dipodomys,ordii,Rodent,Control,1999-03-14,Dipodomys ordii
29313,3,14,1999,2,DS,F,52,153,Dipodomys,spectabilis,Rodent,Control,1999-03-14,Dipodomys spectabilis
29314,3,14,1999,12,PB,F,26,28,Chaetodipus,baileyi,Rodent,Control,1999-03-14,Chaetodipus baileyi
29315,3,14,1999,12,DM,F,36,45,Dipodomys,merriami,Rodent,Control,1999-03-14,Dipodomys merriami
29316,3,14,1999,12,DO,F,34,49,Dipodomys,ordii,Rodent,Control,1999-03-14,Dipodomys ordii
29317,3,14,1999,12,DM,M,37,48,Dipodomys,merriami,Rodent,Control,1999-03-14,Dipodomys merriami
29318,3,14,1999,12,DM,M,37,41,Dipodomys,merriami,Rodent,Control,1999-03-14,Dipodomys merriami
29319,3,14,1999,12,DO,M,36,50,Dipodomys,ordii,Rodent,Control,1999-03-14,Dipodomys ordii
