Country,State,Route,Year,Aou,SpeciesTotal
840,85,011,1996,02060,7
840,85,011,2001,02060,2
840,85,011,2002,02060,3
840,85,011,2007,02060,2
840,85,011,2012,02060,1
840,85,011,2013,02060,5
840,85,011,2017,02060,9
840,85,011,2018,02060,3
840,85,011,2019,02060,1
840,85,012,2012,02060,1
840,85,024,1988,02060,1
840,85,024,1992,02060,2
840,85,024,2000,02060,1
840,85,024,2007,02060,2
840,85,024,2010,02060,1
840,85,024,2012,02060,1
840,85,024,2013,02060,4
840,85,034,1993,02060,2
840,85,034,1997,02060,2
840,85,034,1998,02060,2
840,85,034,2000,02060,2
840,85,034,2013,02060,1
840,85,034,2016,02060,2
840,85,103,1996,02060,2
840,85,103,1998,02060,2
840,85,103,2000,02060,3
840,85,103,2001,02060,2
840,85,103,2002,02060,1
840,85,103,2003,02060,5
840,85,103,2004,02060,4
840,85,103,2005,02060,7
840,85,103,2009,02060,6
840,85,103,2014,02060,6
840,85,103,2015,02060,1
840,85,103,2016,02060,3
840,85,103,2017,02060,8
840,85,103,2018,02060,3
840,85,103,2019,02060,12
840,85,104,2014,02060,2
840,85,104,2015,02060,5
840,85,104,2017,02060,3
840,85,106,1987,02060,2
840,85,106,1991,02060,2
840,85,107,2014,02060,2
840,85,107,2019,02060,1
840,85,108,1992,02060,2
840,85,108,1997,02060,2
840,85,108,2000,02060,4
840,85,108,2001,02060,4
840,85,108,2004,02060,4
840,85,108,2005,02060,2
840,85,108,2006,02060,1
840,85,108,2008,02060,7
840,85,108,2009,02060,21
840,85,108,2011,02060,3
840,85,108,2013,02060,1
840,85,108,2017,02060,3
840,85,108,2018,02060,3
840,85,108,2019,02060,2
840,85,152,1992,02060,1
840,85,152,1993,02060,3
840,85,152,1994,02060,2
840,85,152,1996,02060,1
840,85,152,1997,02060,6
840,85,152,1998,02060,2
840,85,152,2003,02060,8
840,85,152,2004,02060,6
840,85,152,2005,02060,5
840,85,152,2006,02060,4
840,85,152,2007,02060,33
840,85,152,2008,02060,14
840,85,152,2009,02060,9
840,85,152,2011,02060,6
840,85,152,2012,02060,1
840,85,152,2013,02060,3
840,85,152,2014,02060,2
840,85,152,2015,02060,4
840,85,152,2016,02060,4
840,85,152,2017,02060,1
840,85,153,1992,02060,3
840,85,153,1993,02060,7
840,85,153,1994,02060,6
840,85,153,1995,02060,14
840,85,153,1996,02060,29
840,85,153,1997,02060,37
840,85,153,1998,02060,15
840,85,153,1999,02060,6
840,85,153,2000,02060,21
840,85,153,2001,02060,16
840,85,153,2002,02060,18
840,85,153,2003,02060,22
840,85,153,2004,02060,49
840,85,153,2005,02060,8
840,85,153,2006,02060,17
840,85,153,2007,02060,13
840,85,153,2008,02060,20
840,85,153,2009,02060,24
840,85,153,2010,02060,20
840,85,153,2011,02060,16
840,85,153,2012,02060,8
840,85,153,2013,02060,31
840,85,153,2014,02060,19
840,85,153,2016,02060,19
840,85,153,2017,02060,34
840,85,153,2018,02060,15
840,85,153,2019,02060,14
840,85,155,2010,02060,2
840,85,155,2015,02060,2
840,85,156,2008,02060,2
840,85,156,2017,02060,2
840,85,157,1995,02060,1
840,85,159,1993,02060,2
840,85,159,1999,02060,1
840,85,159,2000,02060,2
840,85,159,2001,02060,4
840,85,159,2004,02060,2
840,85,159,2010,02060,2
840,85,159,2014,02060,1
840,85,159,2016,02060,1
840,85,161,1996,02060,1
840,85,161,1998,02060,1
840,85,161,2006,02060,2
840,85,161,2013,02060,1
840,85,161,2016,02060,1
840,85,161,2018,02060,1
840,85,161,2019,02060,2
840,85,162,2018,02060,2
840,85,162,2019,02060,2
840,85,174,2003,02060,2
840,85,203,1996,02060,1
840,85,203,2004,02060,1
840,85,203,2005,02060,1
840,85,203,2007,02060,2
840,85,203,2012,02060,2
840,85,203,2014,02060,2
840,85,203,2016,02060,2
840,85,203,2017,02060,3
840,85,203,2018,02060,4
840,85,206,1997,02060,2
840,85,206,2001,02060,2
840,85,206,2010,02060,1
840,85,301,2010,02060,1
840,85,301,2019,02060,4
840,85,302,2015,02060,1
840,85,302,2016,02060,1
840,85,302,2017,02060,1
840,85,305,2019,02060,1
840,85,306,1997,02060,11
840,85,306,1998,02060,3
840,85,306,1999,02060,5
840,85,306,2000,02060,16
840,85,306,2001,02060,6
840,85,306,2003,02060,10
840,85,306,2004,02060,12
840,85,306,2005,02060,9
840,85,306,2006,02060,17
840,85,306,2010,02060,7
840,85,306,2011,02060,10
840,85,306,2013,02060,14
840,85,306,2015,02060,16
840,85,306,2016,02060,32
840,85,306,2017,02060,13
840,85,306,2018,02060,30
840,85,306,2019,02060,20
840,85,307,2000,02060,1
840,85,307,2005,02060,2
840,85,307,2011,02060,2
840,85,307,2012,02060,1
840,85,307,2014,02060,1
840,85,307,2016,02060,1
840,85,307,2018,02060,2
840,85,307,2019,02060,1
840,85,311,2019,02060,2
840,85,316,1997,02060,2
840,85,316,2001,02060,3
840,85,316,2002,02060,2
840,85,316,2004,02060,5
840,85,316,2005,02060,4
840,85,316,2006,02060,6
840,85,316,2007,02060,7
840,85,316,2009,02060,13
840,85,316,2010,02060,4
840,85,316,2013,02060,8
840,85,316,2014,02060,10
840,85,316,2015,02060,3
840,85,316,2016,02060,4
840,85,316,2017,02060,3
840,85,316,2018,02060,8
840,85,316,2019,02060,2
840,85,412,2008,02060,3
840,85,901,1995,02060,3
840,85,901,1997,02060,12
840,85,901,1998,02060,10
840,85,901,1999,02060,5
840,85,901,2000,02060,5
840,85,901,2001,02060,9
840,85,901,2002,02060,10
840,85,901,2003,02060,5
840,85,901,2004,02060,3
840,85,901,2005,02060,12
840,85,901,2007,02060,8
840,85,901,2008,02060,5
840,85,901,2009,02060,6
840,85,901,2010,02060,3
840,85,901,2011,02060,3
840,85,901,2012,02060,2
840,85,901,2013,02060,6
840,85,901,2016,02060,4
840,85,901,2017,02060,4
840,85,901,2018,02060,2
840,85,902,1995,02060,1
840,85,903,1998,02060,2
840,85,903,1999,02060,2
840,85,903,2000,02060,2
840,85,903,2002,02060,2
840,85,903,2003,02060,4
840,85,903,2005,02060,1
840,85,903,2007,02060,3
840,85,903,2011,02060,2
840,85,903,2013,02060,3
840,85,903,2015,02060,5
840,85,904,2001,02060,5
840,85,904,2005,02060,2
840,85,904,2009,02060,1
840,85,904,2017,02060,1
840,85,906,2014,02060,1
840,85,906,2016,02060,2
840,85,906,2017,02060,2
840,85,906,2018,02060,1
840,85,909,2003,02060,4
840,85,909,2004,02060,2
840,85,909,2010,02060,2
840,85,909,2011,02060,2
840,85,909,2012,02060,6
840,85,909,2013,02060,5
840,85,909,2014,02060,3
840,85,909,2015,02060,3
840,85,909,2017,02060,4
840,85,909,2018,02060,11
840,85,909,2019,02060,2
840,85,910,2006,02060,2
840,85,910,2015,02060,9
840,89,016,2013,02060,1
840,89,145,1997,02060,1
840,91,002,2007,02060,5
840,91,002,2009,02060,4
840,91,002,2011,02060,2
840,91,002,2012,02060,2
840,91,002,2013,02060,1
840,91,002,2014,02060,1
840,91,002,2016,02060,2
840,91,002,2017,02060,2
840,91,002,2019,02060,2
840,91,003,2019,02060,1
840,91,005,2001,02060,1
840,91,005,2012,02060,2
840,91,005,2016,02060,2
840,91,006,1990,02060,1
840,91,006,1995,02060,1
840,91,006,2000,02060,1
840,91,006,2006,02060,5
840,91,006,2013,02060,1
840,91,006,2014,02060,4
840,91,007,2004,02060,1
840,91,007,2013,02060,2
840,91,007,2018,02060,2
840,91,008,1991,02060,1
840,91,008,2008,02060,2
840,91,009,2013,02060,4
840,91,009,2015,02060,1
840,91,009,2016,02060,15
840,91,009,2017,02060,6
840,91,009,2018,02060,5
840,91,010,1993,02060,2
840,91,010,1995,02060,3
840,91,010,1997,02060,3
840,91,010,1998,02060,2
840,91,010,2000,02060,3
840,91,010,2003,02060,1
840,91,010,2005,02060,2
840,91,010,2006,02060,1
840,91,010,2009,02060,5
840,91,010,2010,02060,1
840,91,010,2011,02060,7
840,91,010,2012,02060,3
840,91,010,2014,02060,4
840,91,010,2015,02060,2
840,91,010,2016,02060,8
840,91,010,2017,02060,7
840,91,010,2018,02060,6
840,91,011,1972,02060,1
840,91,011,1978,02060,1
840,91,011,1985,02060,3
840,91,011,1987,02060,6
840,91,011,1989,02060,4
840,91,011,1990,02060,3
840,91,011,1992,02060,1
840,91,011,1993,02060,3
840,91,011,1998,02060,3
840,91,011,2005,02060,3
840,91,011,2007,02060,2
840,91,011,2009,02060,2
840,91,011,2010,02060,2
840,91,011,2013,02060,2
840,91,011,2015,02060,4
840,91,011,2017,02060,5
840,91,011,2018,02060,1
840,91,011,2019,02060,2
840,91,012,1993,02060,1
840,91,012,1994,02060,2
840,91,012,1995,02060,4
840,91,012,1996,02060,6
840,91,012,1997,02060,5
840,91,012,2000,02060,3
840,91,012,2001,02060,6
840,91,012,2002,02060,1
840,91,012,2004,02060,6
840,91,012,2005,02060,2
840,91,012,2006,02060,3
840,91,012,2007,02060,7
840,91,012,2008,02060,5
840,91,012,2009,02060,6
840,91,012,2010,02060,6
840,91,012,2012,02060,5
840,91,012,2013,02060,7
840,91,012,2014,02060,6
840,91,012,2015,02060,4
840,91,012,2016,02060,8
840,91,012,2017,02060,5
840,91,012,2018,02060,10
840,91,013,1987,02060,1
840,91,013,1989,02060,3
840,91,013,1991,02060,1
840,91,013,1994,02060,6
840,91,013,1995,02060,2
840,91,013,1996,02060,2
840,91,013,2000,02060,3
840,91,013,2004,02060,3
840,91,013,2005,02060,2
840,91,013,2006,02060,2
840,91,013,2007,02060,3
840,91,013,2008,02060,3
840,91,013,2009,02060,3
840,91,013,2010,02060,8
840,91,013,2011,02060,10
840,91,013,2012,02060,1
840,91,013,2013,02060,4
840,91,013,2014,02060,6
840,91,013,2015,02060,10
840,91,013,2016,02060,1
840,91,013,2017,02060,5
840,91,013,2018,02060,8
840,91,014,1985,02060,5
840,91,014,1990,02060,4
840,91,014,1994,02060,7
840,91,014,1995,02060,2
840,91,014,1996,02060,2
840,91,014,1997,02060,1
840,91,014,1998,02060,8
840,91,014,1999,02060,4
840,91,014,2000,02060,29
840,91,014,2001,02060,12
840,91,014,2002,02060,8
840,91,014,2003,02060,14
840,91,014,2004,02060,5
840,91,014,2005,02060,21
840,91,014,2006,02060,9
840,91,014,2007,02060,12
840,91,014,2008,02060,20
840,91,014,2009,02060,8
840,91,014,2010,02060,35
840,91,014,2011,02060,12
840,91,014,2012,02060,16
840,91,014,2013,02060,6
840,91,014,2014,02060,3
840,91,014,2015,02060,22
840,91,014,2016,02060,21
840,91,014,2017,02060,65
840,91,014,2018,02060,17
840,91,014,2019,02060,27
840,91,015,1999,02060,2
840,91,015,2002,02060,3
840,91,015,2010,02060,1
840,91,015,2011,02060,2
840,91,015,2012,02060,4
840,91,015,2014,02060,2
840,91,015,2015,02060,1
840,91,015,2016,02060,2
840,91,015,2018,02060,3
840,91,015,2019,02060,2
840,91,016,1980,02060,1
840,91,016,1983,02060,1
840,91,016,1985,02060,4
840,91,016,1987,02060,2
840,91,016,1988,02060,3
840,91,016,1989,02060,4
840,91,016,1992,02060,1
840,91,016,1995,02060,4
840,91,016,1997,02060,5
840,91,016,1999,02060,9
840,91,016,2000,02060,1
840,91,016,2001,02060,5
840,91,016,2003,02060,5
840,91,016,2004,02060,4
840,91,016,2006,02060,7
840,91,016,2007,02060,8
840,91,016,2008,02060,2
840,91,016,2009,02060,8
840,91,016,2010,02060,6
840,91,016,2011,02060,2
840,91,016,2012,02060,24
840,91,016,2013,02060,2
840,91,016,2014,02060,2
840,91,016,2015,02060,2
840,91,016,2016,02060,2
840,91,016,2017,02060,24
840,91,016,2019,02060,4
840,91,017,1979,02060,2
840,91,017,1980,02060,1
840,91,017,1981,02060,7
840,91,017,1984,02060,1
840,91,017,1985,02060,4
840,91,017,1987,02060,1
840,91,017,1988,02060,6
840,91,017,1989,02060,5
840,91,017,1990,02060,5
840,91,017,1991,02060,1
840,91,017,1992,02060,5
840,91,017,1993,02060,5
840,91,017,1994,02060,12
840,91,017,1995,02060,4
840,91,017,1996,02060,15
840,91,017,1997,02060,4
840,91,017,1998,02060,11
840,91,017,1999,02060,26
840,91,017,2000,02060,17
840,91,017,2001,02060,30
840,91,017,2002,02060,21
840,91,017,2003,02060,11
840,91,017,2004,02060,8
840,91,017,2005,02060,24
840,91,017,2006,02060,12
840,91,017,2007,02060,16
840,91,017,2008,02060,20
840,91,017,2009,02060,4
840,91,017,2010,02060,20
840,91,017,2011,02060,37
840,91,017,2012,02060,15
840,91,017,2013,02060,22
840,91,017,2014,02060,10
840,91,017,2015,02060,18
840,91,017,2016,02060,14
840,91,017,2017,02060,21
840,91,017,2018,02060,10
840,91,017,2019,02060,19
840,91,018,1988,02060,1
840,91,019,1990,02060,2
840,91,019,1991,02060,1
840,91,019,1998,02060,1
840,91,019,2000,02060,1
840,91,019,2001,02060,3
840,91,019,2002,02060,4
840,91,019,2005,02060,2
840,91,019,2006,02060,4
840,91,019,2007,02060,1
840,91,019,2008,02060,4
840,91,019,2009,02060,1
840,91,019,2010,02060,1
840,91,019,2011,02060,1
840,91,019,2012,02060,1
840,91,019,2013,02060,4
840,91,019,2014,02060,2
840,91,019,2015,02060,2
840,91,019,2016,02060,2
840,91,019,2018,02060,2
840,91,019,2019,02060,2
840,91,020,1989,02060,2
840,91,020,1991,02060,1
840,91,020,1996,02060,2
840,91,020,1998,02060,3
840,91,020,2001,02060,2
840,91,020,2004,02060,1
840,91,020,2005,02060,2
840,91,020,2009,02060,2
840,91,020,2011,02060,7
840,91,020,2012,02060,3
840,91,020,2013,02060,4
840,91,020,2015,02060,3
840,91,020,2017,02060,4
840,91,020,2018,02060,3
840,91,020,2019,02060,2
840,91,021,1980,02060,1
840,91,021,1985,02060,1
840,91,021,1997,02060,7
840,91,021,2002,02060,3
840,91,021,2003,02060,2
840,91,021,2004,02060,3
840,91,021,2005,02060,2
840,91,021,2007,02060,4
840,91,021,2008,02060,12
840,91,021,2010,02060,2
840,91,021,2011,02060,8
840,91,021,2013,02060,1
840,91,021,2014,02060,1
840,91,022,1994,02060,1
840,91,022,1996,02060,2
840,91,022,2001,02060,3
840,91,022,2002,02060,4
840,91,022,2003,02060,1
840,91,022,2004,02060,1
840,91,022,2006,02060,1
840,91,022,2007,02060,1
840,91,022,2008,02060,8
840,91,022,2009,02060,8
840,91,022,2011,02060,2
840,91,022,2012,02060,4
840,91,022,2013,02060,2
840,91,022,2014,02060,9
840,91,022,2015,02060,4
840,91,022,2016,02060,2
840,91,022,2017,02060,7
840,91,022,2018,02060,4
840,91,022,2019,02060,6
840,91,023,1994,02060,1
840,91,023,2010,02060,1
840,91,023,2014,02060,2
840,91,024,1999,02060,4
840,91,024,2004,02060,1
840,91,024,2008,02060,4
840,91,024,2011,02060,4
840,91,024,2012,02060,1
840,91,024,2013,02060,7
840,91,024,2014,02060,1
840,91,024,2015,02060,1
840,91,025,2011,02060,1
840,91,025,2014,02060,1
840,91,025,2015,02060,4
840,91,025,2018,02060,2
840,91,025,2019,02060,3
840,91,026,2000,02060,2
840,91,026,2001,02060,2
840,91,026,2002,02060,1
840,91,026,2004,02060,1
840,91,026,2006,02060,4
840,91,026,2007,02060,1
840,91,026,2008,02060,2
840,91,026,2009,02060,3
840,91,026,2019,02060,1
840,91,027,1990,02060,2
840,91,027,1992,02060,6
840,91,027,1996,02060,1
840,91,027,1997,02060,1
840,91,027,1998,02060,1
840,91,027,1999,02060,1
840,91,027,2000,02060,5
840,91,027,2001,02060,1
840,91,027,2002,02060,1
840,91,027,2003,02060,1
840,91,027,2004,02060,5
840,91,027,2005,02060,11
840,91,027,2006,02060,8
840,91,027,2007,02060,2
840,91,027,2008,02060,2
840,91,027,2009,02060,3
840,91,027,2011,02060,15
840,91,027,2014,02060,1
840,91,027,2015,02060,2
840,91,027,2017,02060,6
840,91,027,2018,02060,2
840,91,027,2019,02060,6
840,91,028,1985,02060,1
840,91,028,1986,02060,1
840,91,028,1988,02060,3
840,91,028,1990,02060,1
840,91,028,1996,02060,1
840,91,028,1997,02060,2
840,91,028,1998,02060,2
840,91,028,2000,02060,4
840,91,028,2003,02060,2
840,91,028,2006,02060,3
840,91,028,2007,02060,3
840,91,028,2011,02060,1
840,91,028,2012,02060,10
840,91,028,2019,02060,1
840,91,029,1989,02060,1
840,91,029,1993,02060,2
840,91,029,1998,02060,1
840,91,029,2001,02060,3
840,91,029,2005,02060,1
840,91,029,2006,02060,2
840,91,029,2008,02060,1
840,91,029,2010,02060,2
840,91,029,2011,02060,2
840,91,029,2016,02060,1
840,91,029,2017,02060,2
840,91,029,2018,02060,4
840,91,029,2019,02060,4
840,91,030,1996,02060,1
840,91,030,1997,02060,3
840,91,030,1999,02060,2
840,91,030,2000,02060,2
840,91,030,2001,02060,1
840,91,030,2002,02060,2
840,91,030,2003,02060,3
840,91,030,2004,02060,10
840,91,030,2006,02060,2
840,91,030,2008,02060,2
840,91,030,2009,02060,8
840,91,030,2010,02060,5
840,91,030,2011,02060,5
840,91,030,2012,02060,2
840,91,030,2014,02060,3
840,91,030,2015,02060,1
840,91,030,2017,02060,7
840,91,030,2018,02060,7
840,91,030,2019,02060,3
840,91,032,2009,02060,1
840,91,032,2012,02060,4
840,91,032,2013,02060,5
840,91,032,2014,02060,1
840,91,033,1997,02060,5
840,91,034,2003,02060,14
840,91,034,2004,02060,4
840,91,034,2005,02060,10
840,91,034,2008,02060,5
840,91,034,2018,02060,2
840,91,035,1982,02060,1
840,91,035,1985,02060,4
840,91,035,1987,02060,4
840,91,035,1988,02060,1
840,91,035,1992,02060,4
840,91,035,1995,02060,2
840,91,035,1996,02060,8
840,91,035,1997,02060,1
840,91,035,1998,02060,5
840,91,035,1999,02060,1
840,91,035,2000,02060,8
840,91,035,2001,02060,4
840,91,035,2002,02060,3
840,91,035,2003,02060,5
840,91,035,2004,02060,9
840,91,035,2006,02060,2
840,91,035,2007,02060,8
840,91,035,2008,02060,5
840,91,035,2009,02060,15
840,91,035,2010,02060,6
840,91,035,2011,02060,3
840,91,035,2012,02060,1
840,91,035,2014,02060,8
840,91,035,2015,02060,10
840,91,035,2017,02060,5
840,91,035,2019,02060,3
840,91,036,1968,02060,2
840,91,036,1975,02060,1
840,91,036,1979,02060,1
840,91,036,1982,02060,3
840,91,036,1983,02060,2
840,91,036,1986,02060,1
840,91,036,1987,02060,2
840,91,036,1988,02060,1
840,91,036,1989,02060,2
840,91,036,1992,02060,5
840,91,036,1993,02060,3
840,91,036,1995,02060,3
840,91,036,1996,02060,7
840,91,036,1997,02060,16
840,91,036,1998,02060,6
840,91,036,1999,02060,1
840,91,036,2000,02060,10
840,91,036,2001,02060,16
840,91,036,2002,02060,8
840,91,036,2003,02060,4
840,91,036,2004,02060,12
840,91,036,2005,02060,5
840,91,036,2006,02060,10
840,91,036,2007,02060,13
840,91,036,2008,02060,14
840,91,036,2009,02060,7
840,91,036,2010,02060,9
840,91,036,2011,02060,5
840,91,036,2012,02060,4
840,91,036,2013,02060,7
840,91,036,2014,02060,9
840,91,036,2017,02060,9
840,91,036,2018,02060,3
840,91,036,2019,02060,11
840,91,037,1973,02060,1
840,91,037,1977,02060,4
840,91,037,1986,02060,3
840,91,037,1987,02060,2
840,91,037,1989,02060,2
840,91,037,1997,02060,4
840,91,037,1998,02060,2
840,91,038,1966,02060,4
840,91,038,1969,02060,3
840,91,038,1971,02060,9
840,91,038,1974,02060,5
840,91,038,1975,02060,1
840,91,038,1976,02060,1
840,91,038,1977,02060,1
840,91,038,1978,02060,8
840,91,038,1980,02060,8
840,91,038,1982,02060,6
840,91,038,1984,02060,3
840,91,038,1985,02060,3
840,91,038,1986,02060,2
840,91,038,1987,02060,4
840,91,038,1988,02060,11
840,91,038,1989,02060,8
840,91,038,1990,02060,5
840,91,038,1991,02060,2
840,91,038,1992,02060,4
840,91,038,1993,02060,7
840,91,038,1994,02060,24
840,91,038,1995,02060,3
840,91,038,1996,02060,15
840,91,038,1997,02060,9
840,91,038,1998,02060,14
840,91,038,1999,02060,6
840,91,038,2000,02060,8
840,91,038,2001,02060,6
840,91,038,2002,02060,8
840,91,038,2003,02060,23
840,91,038,2004,02060,24
840,91,038,2006,02060,13
840,91,038,2007,02060,5
840,91,038,2008,02060,10
840,91,038,2009,02060,7
840,91,038,2010,02060,7
840,91,038,2011,02060,14
840,91,038,2012,02060,8
840,91,038,2013,02060,4
840,91,038,2018,02060,3
840,91,038,2019,02060,7
840,91,039,1998,02060,2
840,91,039,1999,02060,1
840,91,039,2004,02060,1
840,91,039,2007,02060,3
840,91,039,2009,02060,1
840,91,039,2010,02060,1
840,91,039,2012,02060,2
840,91,039,2014,02060,4
840,91,039,2015,02060,5
840,91,039,2016,02060,2
840,91,039,2017,02060,2
840,91,039,2018,02060,4
840,91,039,2019,02060,1
840,91,040,1967,02060,6
840,91,040,1977,02060,9
840,91,040,1978,02060,1
840,91,040,1979,02060,2
840,91,040,1980,02060,2
840,91,040,1981,02060,10
840,91,040,1984,02060,5
840,91,040,1985,02060,7
840,91,040,1987,02060,11
840,91,040,1988,02060,3
840,91,040,1989,02060,5
840,91,040,1990,02060,7
840,91,040,1991,02060,25
840,91,040,1992,02060,7
840,91,040,1993,02060,7
840,91,040,1994,02060,6
840,91,040,1995,02060,9
840,91,040,1996,02060,3
840,91,040,1997,02060,7
840,91,040,1998,02060,13
840,91,040,1999,02060,36
840,91,040,2001,02060,29
840,91,040,2002,02060,7
840,91,040,2004,02060,19
840,91,040,2005,02060,14
840,91,040,2006,02060,2
840,91,040,2008,02060,9
840,91,040,2009,02060,25
840,91,040,2010,02060,12
840,91,040,2011,02060,7
840,91,040,2012,02060,51
840,91,040,2013,02060,67
840,91,040,2014,02060,16
840,91,040,2015,02060,30
840,91,040,2016,02060,29
840,91,040,2017,02060,31
840,91,040,2019,02060,6
840,91,041,1973,02060,2
840,91,041,1974,02060,1
840,91,041,1975,02060,1
840,91,041,1977,02060,3
840,91,041,1979,02060,3
840,91,041,1981,02060,2
840,91,041,1982,02060,8
840,91,041,1983,02060,1
840,91,041,1984,02060,14
840,91,041,1985,02060,2
840,91,041,1986,02060,1
840,91,041,1987,02060,7
840,91,041,1988,02060,5
840,91,041,1989,02060,7
840,91,041,1990,02060,3
840,91,041,1991,02060,3
840,91,041,1992,02060,7
840,91,041,1993,02060,5
840,91,041,1994,02060,6
840,91,041,1995,02060,2
840,91,041,1996,02060,6
840,91,041,1997,02060,6
840,91,041,1998,02060,6
840,91,041,1999,02060,9
840,91,041,2000,02060,14
840,91,041,2001,02060,10
840,91,041,2002,02060,9
840,91,041,2003,02060,9
840,91,041,2004,02060,18
840,91,041,2007,02060,12
840,91,041,2008,02060,8
840,91,041,2009,02060,14
840,91,041,2010,02060,11
840,91,041,2011,02060,29
840,91,041,2012,02060,18
840,91,041,2013,02060,11
840,91,041,2014,02060,7
840,91,041,2015,02060,1
840,91,041,2016,02060,6
840,91,041,2017,02060,4
840,91,041,2018,02060,7
840,91,041,2019,02060,15
840,91,042,1975,02060,1
840,91,042,1983,02060,4
840,91,042,1984,02060,3
840,91,042,1985,02060,2
840,91,042,1986,02060,9
840,91,042,1987,02060,1
840,91,042,1988,02060,7
840,91,042,1989,02060,2
840,91,042,1990,02060,2
840,91,042,1991,02060,2
840,91,042,1992,02060,2
840,91,042,1993,02060,25
840,91,042,1994,02060,19
840,91,042,1995,02060,17
840,91,042,1996,02060,7
840,91,042,1997,02060,13
840,91,042,1998,02060,8
840,91,042,1999,02060,6
840,91,042,2000,02060,18
840,91,042,2001,02060,24
840,91,042,2002,02060,15
840,91,042,2003,02060,97
840,91,042,2004,02060,14
840,91,042,2005,02060,7
840,91,042,2006,02060,14
840,91,042,2007,02060,16
840,91,042,2008,02060,23
840,91,042,2009,02060,23
840,91,042,2010,02060,18
840,91,042,2011,02060,14
840,91,042,2012,02060,13
840,91,042,2013,02060,25
840,91,042,2014,02060,20
840,91,042,2015,02060,14
840,91,042,2016,02060,11
840,91,042,2017,02060,4
840,91,042,2018,02060,3
840,91,043,1974,02060,1
840,91,043,1977,02060,3
840,91,043,1978,02060,5
840,91,043,1982,02060,2
840,91,043,1984,02060,5
840,91,043,1985,02060,2
840,91,043,1986,02060,4
840,91,043,1988,02060,7
840,91,043,1989,02060,1
840,91,043,1990,02060,18
840,91,043,1991,02060,8
840,91,043,1992,02060,17
840,91,043,1993,02060,10
840,91,043,1994,02060,14
840,91,043,1995,02060,15
840,91,043,1996,02060,10
840,91,043,1997,02060,19
840,91,043,1998,02060,12
840,91,043,1999,02060,6
840,91,043,2000,02060,21
840,91,043,2001,02060,16
840,91,043,2003,02060,7
840,91,043,2004,02060,15
840,91,043,2005,02060,7
840,91,043,2006,02060,2
840,91,043,2007,02060,7
840,91,043,2008,02060,12
840,91,043,2009,02060,14
840,91,043,2010,02060,10
840,91,043,2011,02060,5
840,91,043,2012,02060,6
840,91,043,2013,02060,5
840,91,043,2014,02060,3
840,91,043,2015,02060,3
840,91,043,2016,02060,6
840,91,043,2018,02060,3
840,91,043,2019,02060,3
840,91,044,1976,02060,2
840,91,044,1981,02060,3
840,91,044,1982,02060,4
840,91,044,1985,02060,1
840,91,044,1986,02060,3
840,91,044,1987,02060,12
840,91,044,1988,02060,11
840,91,044,1989,02060,14
840,91,044,1991,02060,16
840,91,044,1992,02060,19
840,91,044,1993,02060,13
840,91,044,1994,02060,18
840,91,044,1995,02060,8
840,91,044,1996,02060,12
840,91,044,1997,02060,22
840,91,044,1998,02060,37
840,91,044,1999,02060,10
840,91,044,2000,02060,35
840,91,044,2001,02060,11
840,91,044,2002,02060,35
840,91,044,2003,02060,19
840,91,044,2004,02060,30
840,91,044,2005,02060,38
840,91,044,2006,02060,44
840,91,044,2007,02060,81
840,91,044,2008,02060,11
840,91,044,2009,02060,55
840,91,044,2010,02060,28
840,91,044,2011,02060,71
840,91,044,2012,02060,30
840,91,044,2013,02060,39
840,91,044,2014,02060,27
840,91,044,2015,02060,20
840,91,044,2016,02060,40
840,91,044,2018,02060,2
840,91,044,2019,02060,24
840,91,045,1973,02060,2
840,91,045,1975,02060,1
840,91,045,1977,02060,2
840,91,045,1981,02060,2
840,91,045,1986,02060,1
840,91,045,1987,02060,1
840,91,045,1988,02060,1
840,91,045,1989,02060,4
840,91,045,1990,02060,9
840,91,045,1991,02060,1
840,91,045,1992,02060,9
840,91,045,1993,02060,7
840,91,045,1994,02060,6
840,91,045,1995,02060,18
840,91,045,1996,02060,4
840,91,045,1997,02060,18
840,91,045,1998,02060,11
840,91,045,1999,02060,1
840,91,045,2000,02060,8
840,91,045,2001,02060,17
840,91,045,2002,02060,9
840,91,045,2003,02060,14
840,91,045,2004,02060,3
840,91,045,2005,02060,1
840,91,045,2006,02060,7
840,91,045,2007,02060,11
840,91,045,2008,02060,9
840,91,045,2009,02060,10
840,91,045,2010,02060,4
840,91,045,2012,02060,9
840,91,045,2013,02060,12
840,91,045,2014,02060,5
840,91,045,2015,02060,8
840,91,045,2016,02060,18
840,91,045,2017,02060,6
840,91,045,2018,02060,5
840,91,045,2019,02060,7
840,91,046,1971,02060,3
840,91,046,1972,02060,1
840,91,046,1973,02060,2
840,91,046,1975,02060,1
840,91,046,1976,02060,4
840,91,046,1977,02060,1
840,91,046,1978,02060,14
840,91,046,1982,02060,21
840,91,046,1983,02060,26
840,91,046,1984,02060,9
840,91,046,1985,02060,12
840,91,046,1986,02060,2
840,91,046,1987,02060,12
840,91,046,1988,02060,11
840,91,046,1989,02060,8
840,91,046,1990,02060,25
840,91,046,1991,02060,13
840,91,046,1992,02060,7
840,91,046,1993,02060,56
840,91,046,1994,02060,51
840,91,046,1995,02060,30
840,91,046,1996,02060,35
840,91,046,1997,02060,30
840,91,046,1998,02060,38
840,91,046,1999,02060,18
